MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
351047000, 2020 Aug 27 07:40:12 UTC, 41.263645, -33.959417, 12.5, 261, 0, PRT
351047000, 2020 Aug 27 06:52:13 UTC, 41.284825, -33.740997, 12.3, 261, 0, PRT
351047000, 2020 Aug 27 03:21:43 UTC, 41.38746, -32.811587, 12.6, 260, 0, PRT
351047000, 2020 Aug 27 01:29:11 UTC, 41.44963, -32.30108, 12.9, 261, 0, PRT
351047000, 2020 Aug 26 23:56:02 UTC, 41.48467, -31.858743, 12.8, 263, 0, PRT
351047000, 2020 Aug 26 23:55:33 UTC, 41.484888, -31.85659, 12.8, 263, 0, PRT
351047000, 2020 Aug 26 20:12:30 UTC, 41.563687, -31.300722, 2.3, 176, 0, PRT
351047000, 2020 Aug 26 20:07:02 UTC, 41.567513, -31.299328, 2.9, 188, 0, PRT
351047000, 2020 Aug 26 18:34:39 UTC, 41.58709, -31.043067, 13.1, 262, 0, PRT
351047000, 2020 Aug 26 18:23:53 UTC, 41.592718, -30.991878, 12.9, 262, 0, PRT
351047000, 2020 Aug 26 17:59:52 UTC, 41.60446, -30.87862, 12.9, 261, 0, PRT
351047000, 2020 Aug 26 16:10:42 UTC, 41.663553, -30.380003, 12.2, 262, 0, PRT
351047000, 2020 Aug 26 14:12:42 UTC, 41.722443, -29.843078, 12.5, 260, 0, PRT
351047000, 2020 Aug 26 13:17:42 UTC, 41.748783, -29.587428, 12.7, 263, 0, PRT
351047000, 2020 Aug 26 12:46:13 UTC, 41.76515, -29.443695, 12.3, 264, 0, PRT
351047000, 2020 Aug 26 12:05:33 UTC, 41.788298, -29.25881, 12.1, 260, 0, PRT
351047000, 2020 Aug 26 12:01:02 UTC, 41.790965, -29.238925, 11.9, 260, 0, PRT
351047000, 2020 Aug 26 10:09:32 UTC, 41.84427, -28.731992, 12.7, 262, 0, PRT
351047000, 2020 Aug 26 09:12:51 UTC, 41.872843, -28.468472, 12.8, 262, 0, PRT
351047000, 2020 Aug 26 08:06:11 UTC, 41.907275, -28.159327, 12.9, 262, 0, PRT
351047000, 2020 Aug 26 07:20:12 UTC, 41.935712, -27.945012, 12.7, 261, 0, PRT
351047000, 2020 Aug 26 06:41:43 UTC, 41.957725, -27.765837, 12.9, 264, 0, PRT
351047000, 2020 Aug 26 06:01:02 UTC, 41.97465, -27.574323, 12.6, 264, 0, PRT
351047000, 2020 Aug 26 05:33:22 UTC, 41.986895, -27.445542, 12.5, 264, 0, PRT
351047000, 2020 Aug 26 04:58:23 UTC, 42.004317, -27.285787, 12.6, 264, 0, PRT
351047000, 2020 Aug 25 20:00:52 UTC, 42.267575, -24.925862, 12, 258, 0, 
351047000, 2020 Aug 25 17:14:53 UTC, 42.349025, -24.182007, 12, 259, 0, 
351047000, 2020 Aug 25 14:28:53 UTC, 42.430968, -23.450767, 11.8, 264, 0, 
351047000, 2020 Aug 25 12:46:23 UTC, 42.475028, -23.009055, 11.3, 266, 0, 
351047000, 2020 Aug 25 10:45:33 UTC, 42.531138, -22.496985, 11, 267, 0, 
351047000, 2020 Aug 25 08:14:33 UTC, 42.604805, -21.86351, 11.7, 262, 0, 
351047000, 2020 Aug 25 07:39:22 UTC, 42.622687, -21.714373, 11.5, 257, 0, 
351047000, 2020 Aug 25 02:20:52 UTC, 42.776688, -20.28181, 12, 265, 0, 
